날짜,평균풍향,평균풍향명,평균풍속,최고풍속,최고풍속방향,최고풍속방향명,평균온도,최소온도,최고온도,평균습도,최소습도,최고습도,강수량,측정위치
2018-09-26,106,동남동,0.3,5.1,323,북서,11,8.6,14.9,91.1,70,100,0,하이원 벨리베이스
2018-09-27,55,북동,0.4,7.2,344,북북서,10.7,6.1,19.8,87.8,51,100,0,하이원 벨리베이스
2018-09-28,133,남동,0.2,3.6,179,남,10.5,4.8,16.9,90.6,64,100,0,하이원 벨리베이스
2018-09-29,148,남남동,0.3,4.3,148,남남동,12.6,6.9,20,87.6,56,100,0,하이원 벨리베이스
2018-09-30,150,남남동,0.6,6.8,323,북서,14.8,8.9,25,73.7,30,100,0,하이원 벨리베이스
2018-10-01,128,남동,1.2,10.6,145,남동,10.2,7.1,15.3,66.7,44,92,0,하이원 벨리베이스
2018-10-02,129,남동,0.6,6.5,151,남남동,9.6,3.7,19.1,81.3,41,100,0,하이원 벨리베이스
2018-10-03,133,남동,0.3,3,168,남남동,10.8,3.9,25.5,80.7,27,100,0,하이원 벨리베이스
2018-10-04,118,동남동,0.8,6.1,312,북서,11.8,4.7,20.1,86.6,55,100,0,하이원 벨리베이스
2018-10-05,145,남동,0.3,3.8,311,북서,13.4,12.4,14.8,98.7,84,100,0,하이원 벨리베이스
2018-10-06,160,남남동,0.9,10.4,168,남남동,14.7,12,16.1,96.9,86,100,0,하이원 벨리베이스
2018-10-07,150,남남동,0.6,6.2,147,남남동,13.7,7.4,22,84.8,47,100,0,하이원 벨리베이스
2018-10-08,132,남동,0.3,4.7,148,남남동,9,3.1,20.6,78.5,26,100,0,하이원 벨리베이스
2018-10-09,124,남동,0.4,5.3,161,남남동,9.6,3.7,17.6,79.3,40,99,0,하이원 벨리베이스
2018-10-10,121,동남동,1.2,9.5,177,남,10.1,4.5,15.6,69.8,36,96,0,하이원 벨리베이스
2018-10-11,127,남동,0.6,7,189,남,4.7,-0.7,12.6,66.2,30,92,0,하이원 벨리베이스
2018-10-12,119,동남동,0.2,3.4,317,북서,5.5,-1.4,18.5,76.8,34,99,0,하이원 벨리베이스
2018-10-13,124,동남동,0.2,3.6,345,북북서,7.2,0.8,18.5,81.3,41,100,0,하이원 벨리베이스
2018-10-14,132,남동,0.6,7.7,159,남남동,8.3,2.5,17.5,74.6,27,100,0,하이원 벨리베이스
2018-10-15,133,남동,0.3,6,159,남남동,8.8,3,20.1,78.9,28,100,0,하이원 벨리베이스
2018-10-16,137,남동,0.2,3.2,164,남남동,9,3.4,16.5,79.8,39,100,0,하이원 벨리베이스
2018-10-17,174,남,0.4,3.8,356,북,8.3,3.9,14.6,86.3,57,100,0,하이원 벨리베이스
2018-10-18,79,동북동,0.3,5.5,298,서북서,7.3,6.3,9.7,94.9,77,100,0,하이원 벨리베이스
2018-10-19,124,동남동,0.5,5,332,북북서,6.6,1.7,16.2,82.3,38,100,0,하이원 벨리베이스
2018-10-20,142,남동,0.3,3.8,159,남남동,7,0.5,20.3,73.9,15,100,0,하이원 벨리베이스
2018-10-21,142,남동,0.3,5.8,162,남남동,7.4,0,20.9,69.7,24,95,0,하이원 벨리베이스
2018-10-22,145,남동,0.3,5.1,139,남동,9.3,2,18.7,67.7,28,93,0,하이원 벨리베이스
2018-10-23,127,남동,0.7,7.8,160,남남동,9.2,4.3,15.3,78.7,56,95,0,하이원 벨리베이스
2018-10-24,133,남동,0.4,4.1,335,북북서,7.2,1.4,17.8,75,27,100,0,하이원 벨리베이스
2018-10-25,142,남동,0.4,4,338,북북서,8.2,0.6,20.2,71.4,19,100,0,하이원 벨리베이스
2018-10-26,122,동남동,0.8,9.4,156,남남동,8.6,4.8,12.3,82.7,56,99,0,하이원 벨리베이스
2018-10-27,128,남동,2,14.8,161,남남동,4.8,1.8,9,62.8,39,86,0,하이원 벨리베이스
2018-10-28,120,동남동,1.3,17.2,171,남,4.2,1.2,7.4,78.9,59,100,0,하이원 벨리베이스
2018-10-29,120,동남동,1.2,9.1,340,북북서,3.9,0.1,8.5,73.1,54,92,0,하이원 벨리베이스
2018-10-30,111,동남동,0.4,4.1,102,동남동,2,-3.1,10.4,70.9,31,97,0,하이원 벨리베이스
2018-10-31,114,동남동,0.4,4,160,남남동,2.6,-2.1,12,70.5,28,95,0,하이원 벨리베이스
2018-11-01,113,동남동,0.4,4,168,남남동,2.7,-3.7,14.6,68.8,18,94,0,하이원 벨리베이스
2018-11-02,130,남동,0.4,3.6,275,서,4.6,-2.1,16.8,70,26,94,0,하이원 벨리베이스
2018-11-03,132,남동,0.5,3.2,172,남,5.8,-0.4,18.5,64.1,17,89,0,하이원 벨리베이스
2018-11-04,130,남동,0.4,3.3,286,서북서,6.5,-0.2,19.7,64,21,86,0,하이원 벨리베이스
2018-11-05,128,남동,0.3,4.3,299,서북서,7.3,0.6,18,72.9,29,96,0,하이원 벨리베이스
2018-11-06,151,남남동,0.4,5.5,166,남남동,8.1,1.9,17.5,78.2,35,100,0,하이원 벨리베이스
2018-11-07,157,남남동,0,1.2,169,남남동,8.6,6.9,10.6,97.9,89,100,0,하이원 벨리베이스
2018-11-08,140,남동,0.4,11.4,321,북서,10.9,8.5,14.4,98.5,80,100,0,하이원 벨리베이스
2018-11-09,127,남동,1.9,13.9,108,동남동,7.7,3.9,12.3,79.5,63,93,0,하이원 벨리베이스
2018-11-10,144,남동,0.9,8.8,159,남남동,7.3,1.1,13,75.5,48,90,0,하이원 벨리베이스
2018-11-11,106,동남동,0.3,4.5,339,북북서,4.6,-1.4,12.8,59.8,19,92,0,하이원 벨리베이스
2018-11-12,230,남서,0.6,5.1,334,북북서,6.1,0,13.1,72.1,40,96,0,하이원 벨리베이스
2018-11-13,155,남남동,0.2,3.2,248,서남서,6.1,3.8,10.1,85,54,96,0,하이원 벨리베이스
2018-11-14,108,동남동,0.2,3.2,334,북북서,4.1,-0.2,10.3,87.6,58,100,0,하이원 벨리베이스
2018-11-15,123,동남동,0.3,5,174,남,3.4,-1.5,12.7,81.2,43,100,0,하이원 벨리베이스
2018-11-16,124,동남동,0.3,4.9,154,남남동,4.8,-0.6,10.9,74,34,95,0,하이원 벨리베이스
2018-11-17,144,남동,0.5,4,287,서북서,4.2,-1.3,12.2,75.3,40,100,0,하이원 벨리베이스
2018-11-18,62,동북동,0.2,3.2,346,북북서,2.4,-1.4,8.3,55.9,23,82,0,하이원 벨리베이스
2018-11-19,155,남남동,0.7,5.8,279,서,3.8,-3.2,8.5,61.2,38,87,0,하이원 벨리베이스
2018-11-20,143,남동,0.5,7.8,151,남남동,1.4,-4.3,9.3,54.7,24,79,0,하이원 벨리베이스
2018-11-21,98,동,0.4,5.2,157,남남동,2.7,-1.1,6.2,73.4,41,99,0,하이원 벨리베이스
2018-11-22,131,남동,0.6,8.3,175,남,-1.8,-5.2,2.6,63.9,29,98,0,하이원 벨리베이스
2018-11-23,79,동북동,0.3,5.6,159,남남동,-3.8,-8.6,3.3,54.6,19,83,0,하이원 벨리베이스
2018-11-24,136,남동,0.7,6.4,147,남남동,1.7,-6.1,2.7,87.5,55,96,0,하이원 벨리베이스
2018-11-25,147,남남동,0.5,5.7,142,남동,1.8,-2.4,5.8,78.8,57,95,0,하이원 벨리베이스
2018-11-26,133,남동,0.7,5.5,119,동남동,1.3,-3.8,12.5,74.7,23,97,0,하이원 벨리베이스
2018-11-27,134,남동,0.7,9,148,남남동,4.2,-1.7,10,75,55,90,0,하이원 벨리베이스
2018-11-28,120,동남동,0.5,5.1,171,남,1.7,-2.9,9.1,60.6,14,85,0,하이원 벨리베이스
2018-11-29,96,동,0.5,7.8,152,남남동,0.8,-3.7,7.6,61.4,33,85,0,하이원 벨리베이스
2018-11-30,134,남동,0.7,6.5,334,북북서,2,-4.6,7.3,45,16,89,0,하이원 벨리베이스
2018-12-01,117,동남동,0.5,3.2,176,남,0.9,-2.6,8.3,69.3,35,92,0,하이원 벨리베이스
2018-12-02,120,동남동,0.5,4.6,153,남남동,3.8,-2.4,12.1,78.6,45,100,0,하이원 벨리베이스
2018-12-03,117,동남동,0.6,7.3,317,북서,9.7,4.5,13.3,94.3,84,100,8.5,하이원 벨리베이스
2018-12-04,154,남남동,0.5,5.8,162,남남동,8,0.8,11.5,89,64,100,16,하이원 벨리베이스
2018-12-05,122,동남동,0.2,4,349,북,1.2,-3.7,7.1,79.4,51,95,0,하이원 벨리베이스
2018-12-06,99,동,0.4,9.5,142,남동,0.7,-2.5,4.2,87.5,64,100,1.5,하이원 벨리베이스
2018-12-07,166,남남동,1.1,10.3,145,남동,-8.4,-12.7,-2.3,43.1,22,72,0,하이원 벨리베이스
2018-12-08,137,남동,0.9,11,155,남남동,-10.8,-13.2,-6,41,24,60,0,하이원 벨리베이스
2018-12-09,94,동,0.2,3.9,145,남동,-10.4,-16.2,-2.3,53.8,20,75,0,하이원 벨리베이스
2018-12-10,124,동남동,0.4,3.6,317,북서,-7.1,-13.4,3.2,63.7,17,84,0,하이원 벨리베이스
2018-12-11,64,동북동,0.1,2.4,155,남남동,-3.7,-7.9,-0.8,89.4,77,98,3.5,하이원 벨리베이스
2018-12-12,113,동남동,0.3,3.4,161,남남동,-7.4,-12.2,-0.7,80.9,42,97,0,하이원 벨리베이스
2018-12-13,136,남동,0.8,7.9,165,남남동,-7,-13.3,-2.8,79.1,64,96,0,하이원 벨리베이스
2018-12-14,127,남동,0.4,3.1,164,남남동,-9.8,-15.2,-0.2,73.8,29,91,0,하이원 벨리베이스
2018-12-15,124,동남동,0.3,3.9,13,북북동,-7.7,-14.8,2.3,66.2,17,90,0,하이원 벨리베이스
2018-12-16,122,동남동,0.6,7,152,남남동,-2.5,-7.7,2.3,70.6,26,84,0,하이원 벨리베이스
2018-12-17,149,남남동,1,7.9,172,남,-1.1,-5,2.5,61.9,32,90,0,하이원 벨리베이스
2018-12-18,149,남남동,0.8,8.6,10,북,-2.5,-7.8,1.9,67.8,43,82,0,하이원 벨리베이스
2018-12-19,139,남동,1.6,12.7,157,남남동,2,-1.4,6.1,60.6,37,79,0,하이원 벨리베이스
2018-12-20,141,남동,0.4,3.3,173,남,-1,-5.9,6.8,65.7,26,84,0,하이원 벨리베이스
2018-12-21,133,남동,0.5,5.7,150,남남동,0.3,-6.7,9.7,66.3,28,87,0,하이원 벨리베이스
2018-12-22,160,남남동,0.7,3.3,146,남동,2.7,-2,11.6,78.5,35,97,0,하이원 벨리베이스
2018-12-23,145,남동,0.6,8.2,195,남남서,1.5,-5.2,6.3,60.1,25,93,0,하이원 벨리베이스
2018-12-24,126,남동,0.4,4,4,북,-6.9,-10.9,0.8,56.3,16,81,0,하이원 벨리베이스
2018-12-25,133,남동,0.5,6.9,157,남남동,-5,-12.1,1.7,67.8,44,81,0,하이원 벨리베이스
2018-12-26,141,남동,0.6,6,154,남남동,-1.4,-6.1,3.1,56.2,23,85,0,하이원 벨리베이스
2018-12-27,186,남,0.7,5.8,146,남동,-10.2,-15.7,-5.4,27.2,12,46,0,하이원 벨리베이스
2018-12-28,113,동남동,0.3,3.5,325,북서,-14.4,-18.9,-7.4,51.3,31,70,0,하이원 벨리베이스
2018-12-29,129,남동,0.5,4.8,333,북북서,-12.2,-16.4,-5.8,42.7,21,61,0,하이원 벨리베이스
2018-12-30,142,남동,0.4,3.2,350,북,-10.8,-17.2,0.4,54.9,15,73,0,하이원 벨리베이스
2018-12-31,134,남동,0.3,4.7,289,서북서,-8.6,-15.1,2.9,49.2,7,74,0,하이원 벨리베이스
