영업일자,영업장명,상품명,할인구분여부,판매수량
2024-01-24,시즌티켓,온라인 스프링 대인 1차 (180),N,19
2024-01-25,리프트,3시간권(대인),N,1
2024-01-25,리프트,3시간권(대인),Y,241
2024-01-25,리프트,3시간권(소인),Y,72
2024-01-25,리프트,4시간권(대인),N,3
2024-01-25,리프트,4시간권(대인),Y,172
2024-01-25,리프트,4시간권(소인),N,1
2024-01-25,리프트,4시간권(소인),Y,42
2024-01-25,리프트,5시간권(대인),Y,113
2024-01-25,리프트,5시간권(소인),Y,21
2024-01-25,리프트,7시간권(대인),N,1
2024-01-25,리프트,7시간권(대인),Y,321
2024-01-25,리프트,7시간권(소인),Y,20
2024-01-25,리프트,L.연일권 2일 ,Y,79
2024-01-25,리프트,L.연일권 3일 ,Y,121
2024-01-25,리프트,L.인바운드 2일,N,4
2024-01-25,리프트,리프트CL,N,3
2024-01-25,리프트,종일권(대인),Y,263
2024-01-25,리프트,종일권(소인),Y,23
2024-01-25,시즌티켓,X5 시즌패스 1차,N,3
2024-01-25,시즌티켓,X5 시즌패스 2차,N,2
2024-01-25,시즌티켓,X5 시즌패스 3차(현장),N,6
2024-01-25,시즌티켓,온라인 스프링 대인 1차 (180),N,28
2024-01-25,시즌티켓,하이원스프링스키패스성인(250),N,1
2024-01-25,시즌티켓,현장얼리버드대인(300),N,1
2024-01-26,리프트,3시간권(대인),N,11
2024-01-26,리프트,3시간권(대인),Y,559
2024-01-26,리프트,3시간권(소인),N,2
2024-01-26,리프트,3시간권(소인),Y,121
2024-01-26,리프트,4시간권(대인),Y,256
2024-01-26,리프트,4시간권(소인),Y,50
2024-01-26,리프트,5시간권(대인),N,4
2024-01-26,리프트,5시간권(대인),Y,236
2024-01-26,리프트,5시간권(소인),Y,34
2024-01-26,리프트,7시간권(대인),Y,496
2024-01-26,리프트,7시간권(소인),Y,30
2024-01-26,리프트,L.연일권 2일 ,Y,56
2024-01-26,리프트,L.연일권 3일 ,Y,148
2024-01-26,리프트,리프트CL,N,3
2024-01-26,리프트,종일권(대인),Y,324
2024-01-26,리프트,종일권(소인),Y,29
2024-01-26,시즌티켓,X5 시즌패스 1차,N,8
2024-01-26,시즌티켓,X5 시즌패스 2차,N,2
2024-01-26,시즌티켓,X5 시즌패스 3차(현장),N,3
2024-01-26,시즌티켓,온라인 스프링 대인 1차 (180),N,17
2024-01-26,시즌티켓,온라인 스프링 소인 1차 (180),N,2
2024-01-26,시즌티켓,하이원스프링스키패스성인(250),N,1
2024-01-27,리프트,3시간권(대인),N,27
2024-01-27,리프트,3시간권(대인),Y,673
2024-01-27,리프트,3시간권(소인),Y,147
2024-01-27,리프트,4시간권(대인),N,2
2024-01-27,리프트,4시간권(대인),Y,601
2024-01-27,리프트,4시간권(소인),Y,91
2024-01-27,리프트,5시간권(대인),N,2
2024-01-27,리프트,5시간권(대인),Y,598
2024-01-27,리프트,5시간권(소인),Y,108
2024-01-27,리프트,7시간권(대인),N,4
2024-01-27,리프트,7시간권(대인),Y,1323
2024-01-27,리프트,7시간권(소인),Y,109
2024-01-27,리프트,L.연일권 2일 ,Y,249
2024-01-27,리프트,L.연일권 3일 ,Y,14
2024-01-27,리프트,L.인바운드 1일,N,54
2024-01-27,리프트,L.인바운드 1일,Y,3
2024-01-27,리프트,종일권(대인),N,2
2024-01-27,리프트,종일권(대인),Y,991
2024-01-27,리프트,종일권(소인),Y,65
2024-01-27,시즌티켓,X5 시즌패스 1차,N,7
2024-01-27,시즌티켓,X5 시즌패스 2차,N,3
2024-01-27,시즌티켓,X5 시즌패스 3차(현장),N,6
2024-01-27,시즌티켓,온라인 스프링 대인 1차 (180),N,20
2024-01-27,시즌티켓,온라인 스프링 소인 1차 (180),N,3
2024-01-28,리프트,3시간권(대인),N,7
2024-01-28,리프트,3시간권(대인),Y,428
2024-01-28,리프트,3시간권(소인),N,9
2024-01-28,리프트,3시간권(소인),Y,157
2024-01-28,리프트,4시간권(대인),N,5
2024-01-28,리프트,4시간권(대인),Y,552
2024-01-28,리프트,4시간권(소인),N,3
2024-01-28,리프트,4시간권(소인),Y,118
2024-01-28,리프트,5시간권(대인),N,4
2024-01-28,리프트,5시간권(대인),Y,310
2024-01-28,리프트,5시간권(소인),N,1
2024-01-28,리프트,5시간권(소인),Y,82
2024-01-28,리프트,7시간권(대인),N,1
2024-01-28,리프트,7시간권(대인),Y,588
2024-01-28,리프트,7시간권(소인),N,1
2024-01-28,리프트,7시간권(소인),Y,80
2024-01-28,리프트,L.연일권 2일 ,Y,119
2024-01-28,리프트,L.연일권 3일 ,Y,296
2024-01-28,리프트,L.연일권 4일 ,Y,3
2024-01-28,리프트,L.연일권 7일 ,Y,3
2024-01-28,리프트,L.인바운드 2일,N,15
2024-01-28,리프트,L.인바운드 2일,Y,2
2024-01-28,리프트,L.인바운드 3일,Y,14
2024-01-28,리프트,L.인바운드 4일,Y,8
2024-01-28,리프트,리프트CL,N,2
2024-01-28,리프트,종일권(대인),Y,511
2024-01-28,리프트,종일권(소인),N,1
2024-01-28,리프트,종일권(소인),Y,49
2024-01-28,시즌티켓,X5 시즌패스 1차,N,10
2024-01-28,시즌티켓,X5 시즌패스 2차,N,1
2024-01-28,시즌티켓,X5 시즌패스 3차(현장),N,9
2024-01-28,시즌티켓,온라인 스프링 대인 1차 (180),N,34
2024-01-28,시즌티켓,온라인 스프링 소인 1차 (180),N,4
2024-01-28,시즌티켓,현장얼리버드대인(300),N,1
2024-01-29,리프트,3시간권(대인),N,1
2024-01-29,리프트,3시간권(대인),Y,193
2024-01-29,리프트,3시간권(소인),Y,73
2024-01-29,리프트,4시간권(대인),N,2
2024-01-29,리프트,4시간권(대인),Y,266
2024-01-29,리프트,4시간권(소인),Y,66
2024-01-29,리프트,5시간권(대인),N,1
2024-01-29,리프트,5시간권(대인),Y,193
2024-01-29,리프트,5시간권(소인),Y,39
2024-01-29,리프트,7시간권(대인),N,7
2024-01-29,리프트,7시간권(대인),Y,438
2024-01-29,리프트,7시간권(소인),N,3
2024-01-29,리프트,7시간권(소인),Y,89
2024-01-29,리프트,L.연일권 2일 ,Y,183
2024-01-29,리프트,L.연일권 3일 ,Y,807
2024-01-29,리프트,L.연일권 4일 ,Y,180
2024-01-29,리프트,L.인바운드 2일,N,8
2024-01-29,리프트,리프트CL,N,1
2024-01-29,리프트,종일권(대인),Y,425
2024-01-29,리프트,종일권(소인),Y,30
2024-01-29,시즌티켓,X5 시즌패스 1차,N,4
2024-01-29,시즌티켓,X5 시즌패스 2차,N,1
2024-01-29,시즌티켓,X5 시즌패스 3차(현장),N,4
2024-01-29,시즌티켓,온라인 스프링 대인 1차 (180),N,12
2024-01-29,시즌티켓,온라인 스프링 대인 2차 (225),N,3
2024-01-29,시즌티켓,온라인 스프링 소인 1차 (180),N,3
2024-01-30,리프트,3시간권(대인),Y,192
2024-01-30,리프트,3시간권(소인),Y,64
2024-01-30,리프트,4시간권(대인),N,4
2024-01-30,리프트,4시간권(대인),Y,243
2024-01-30,리프트,4시간권(소인),Y,33
2024-01-30,리프트,5시간권(대인),Y,119
2024-01-30,리프트,5시간권(소인),Y,21
2024-01-30,리프트,7시간권(대인),N,2
2024-01-30,리프트,7시간권(대인),Y,355
2024-01-30,리프트,7시간권(소인),Y,37
2024-01-30,리프트,L.연일권 2일 ,Y,15
2024-01-30,리프트,L.연일권 3일 ,Y,12
2024-01-30,리프트,L.연일권 4일 ,Y,258
2024-01-30,리프트,L.인바운드 2일,N,5
2024-01-30,리프트,L.인바운드 3일,Y,6
2024-01-30,리프트,종일권(대인),Y,350
2024-01-30,리프트,종일권(소인),Y,14
2024-01-30,시즌티켓,X5 시즌패스 1차,N,5
2024-01-30,시즌티켓,X5 시즌패스 2차,N,1
2024-01-30,시즌티켓,X5 시즌패스 3차(현장),N,3
2024-01-30,시즌티켓,온라인 스프링 대인 1차 (180),N,6
2024-01-30,시즌티켓,온라인 스프링 대인 2차 (225),N,7
2024-01-30,시즌티켓,하이원스프링스키패스성인(250),N,6
2024-01-31,리프트,3시간권(대인),N,6
2024-01-31,리프트,3시간권(대인),Y,214
2024-01-31,리프트,3시간권(소인),N,3
2024-01-31,리프트,3시간권(소인),Y,63
2024-01-31,리프트,4시간권(대인),N,2
2024-01-31,리프트,4시간권(대인),Y,224
2024-01-31,리프트,4시간권(소인),Y,24
2024-01-31,리프트,5시간권(대인),Y,81
2024-01-31,리프트,5시간권(소인),Y,20
2024-01-31,리프트,7시간권(대인),N,2
2024-01-31,리프트,7시간권(대인),Y,307
2024-01-31,리프트,7시간권(소인),Y,40
2024-01-31,리프트,L.연일권 2일 ,Y,255
2024-01-31,리프트,L.연일권 3일 ,Y,368
2024-01-31,리프트,L.연일권 4일 ,Y,2
2024-01-31,리프트,L.인바운드 2일,N,8
2024-01-31,리프트,종일권(대인),Y,219
2024-01-31,리프트,종일권(소인),Y,9
2024-01-31,시즌티켓,X5 시즌패스 1차,N,2
2024-01-31,시즌티켓,X5 시즌패스 2차,N,2
2024-01-31,시즌티켓,온라인 스프링 대인 1차 (180),N,7
2024-01-31,시즌티켓,온라인 스프링 대인 2차 (225),N,1
2024-02-01,리프트,3시간권(대인),N,4
2024-02-01,리프트,3시간권(대인),Y,212
2024-02-01,리프트,3시간권(소인),N,2
2024-02-01,리프트,3시간권(소인),Y,51
2024-02-01,리프트,4시간권(대인),N,6
2024-02-01,리프트,4시간권(대인),Y,240
2024-02-01,리프트,4시간권(소인),Y,64
2024-02-01,리프트,5시간권(대인),Y,153
2024-02-01,리프트,5시간권(소인),Y,23
2024-02-01,리프트,7시간권(대인),N,1
2024-02-01,리프트,7시간권(대인),Y,442
2024-02-01,리프트,7시간권(소인),Y,34
2024-02-01,리프트,L.연일권 2일 ,Y,130
2024-02-01,리프트,L.연일권 3일 ,Y,84
2024-02-01,리프트,L.인바운드 3일,Y,21
2024-02-01,리프트,종일권(대인),Y,233
2024-02-01,리프트,종일권(소인),Y,18
2024-02-01,시즌티켓,X5 시즌패스 1차,N,4
2024-02-01,시즌티켓,X5 시즌패스 2차,N,3
2024-02-01,시즌티켓,온라인 스프링 대인 1차 (180),N,7
2024-02-01,시즌티켓,온라인 스프링 대인 2차 (225),N,13
2024-02-01,시즌티켓,온라인 스프링 소인 2차 (225),N,3
2024-02-01,시즌티켓,하이원스프링스키패스성인(250),N,1
2024-02-02,리프트,3시간권(대인),N,1
2024-02-02,리프트,3시간권(대인),Y,358
2024-02-02,리프트,3시간권(소인),Y,74
2024-02-02,리프트,4시간권(대인),N,4
2024-02-02,리프트,4시간권(대인),Y,323
2024-02-02,리프트,4시간권(소인),Y,55
2024-02-02,리프트,5시간권(대인),Y,176
2024-02-02,리프트,5시간권(소인),Y,18
2024-02-02,리프트,7시간권(대인),N,1
2024-02-02,리프트,7시간권(대인),Y,412
2024-02-02,리프트,7시간권(소인),N,1
2024-02-02,리프트,7시간권(소인),Y,48
2024-02-02,리프트,L.연일권 1일 ,Y,31
2024-02-02,리프트,L.연일권 2일 ,Y,49
2024-02-02,리프트,L.연일권 3일 ,Y,239
2024-02-02,리프트,L.연일권 4일 ,Y,74
2024-02-02,리프트,리프트CL,N,2
2024-02-02,리프트,종일권(대인),Y,317
2024-02-02,리프트,종일권(소인),Y,30
2024-02-02,시즌티켓,X5 시즌패스 1차,N,1
2024-02-02,시즌티켓,X5 시즌패스 3차(현장),N,2
2024-02-02,시즌티켓,온라인 스프링 대인 1차 (180),N,3
2024-02-02,시즌티켓,온라인 스프링 대인 2차 (225),N,2
2024-02-02,시즌티켓,온라인 스프링 소인 2차 (225),N,3
2024-02-02,시즌티켓,하이원스프링스키패스성인(250),N,1
2024-02-03,리프트,3시간권(대인),N,9
2024-02-03,리프트,3시간권(대인),Y,538
2024-02-03,리프트,3시간권(소인),Y,121
2024-02-03,리프트,4시간권(대인),N,3
2024-02-03,리프트,4시간권(대인),Y,678
2024-02-03,리프트,4시간권(소인),N,1
2024-02-03,리프트,4시간권(소인),Y,92
2024-02-03,리프트,5시간권(대인),N,5
2024-02-03,리프트,5시간권(대인),Y,521
2024-02-03,리프트,5시간권(소인),Y,66
2024-02-03,리프트,7시간권(대인),N,10
2024-02-03,리프트,7시간권(대인),Y,1320
2024-02-03,리프트,7시간권(소인),N,1
2024-02-03,리프트,7시간권(소인),Y,135
2024-02-03,리프트,L.연일권 1일 ,Y,34
2024-02-03,리프트,L.연일권 2일 ,Y,672
2024-02-03,리프트,L.연일권 3일 ,Y,57
2024-02-03,리프트,L.연일권 7일 ,Y,3
2024-02-03,리프트,종일권(대인),N,1
2024-02-03,리프트,종일권(대인),Y,995
2024-02-03,리프트,종일권(소인),N,2
2024-02-03,리프트,종일권(소인),Y,61
2024-02-03,시즌티켓,X5 시즌패스 1차,N,3
2024-02-03,시즌티켓,X5 시즌패스 2차,N,2
2024-02-03,시즌티켓,X5 시즌패스 3차(현장),N,2
2024-02-03,시즌티켓,온라인 스프링 대인 1차 (180),N,6
2024-02-03,시즌티켓,온라인 스프링 대인 2차 (225),N,5
2024-02-03,시즌티켓,하이원스프링스키패스성인(250),N,1
2024-02-04,리프트,3시간권(대인),N,6
2024-02-04,리프트,3시간권(대인),Y,455
2024-02-04,리프트,3시간권(소인),Y,154
2024-02-04,리프트,4시간권(대인),N,1
2024-02-04,리프트,4시간권(대인),Y,468
2024-02-04,리프트,4시간권(소인),N,2
2024-02-04,리프트,4시간권(소인),Y,111
2024-02-04,리프트,5시간권(대인),N,2
2024-02-04,리프트,5시간권(대인),Y,235
2024-02-04,리프트,5시간권(소인),Y,51
2024-02-04,리프트,7시간권(대인),N,1
2024-02-04,리프트,7시간권(대인),Y,520
2024-02-04,리프트,7시간권(소인),N,1
2024-02-04,리프트,7시간권(소인),Y,76
2024-02-04,리프트,L.연일권 2일 ,Y,97
2024-02-04,리프트,L.연일권 3일 ,Y,94
2024-02-04,리프트,L.연일권 4일 ,Y,60
2024-02-04,리프트,L.연일권 5일 ,Y,3
2024-02-04,리프트,L.인바운드 2일,N,10
2024-02-04,리프트,L.인바운드 2일,Y,1
2024-02-04,리프트,L.인바운드 3일,Y,25
2024-02-04,리프트,L.인바운드 4일,Y,25
2024-02-04,리프트,리프트CL,N,3
2024-02-04,리프트,종일권(대인),Y,479
2024-02-04,리프트,종일권(소인),Y,34
2024-02-04,시즌티켓,X5 시즌패스 1차,N,4
2024-02-04,시즌티켓,X5 시즌패스 2차,N,1
2024-02-04,시즌티켓,X5 시즌패스 3차(현장),N,2
2024-02-04,시즌티켓,온라인 스프링 대인 1차 (180),N,4
2024-02-04,시즌티켓,온라인 스프링 대인 2차 (225),N,1
2024-02-05,리프트,3시간권(대인),N,1
2024-02-05,리프트,3시간권(대인),Y,258
2024-02-05,리프트,3시간권(소인),Y,80
2024-02-05,리프트,4시간권(대인),N,1
2024-02-05,리프트,4시간권(대인),Y,330
2024-02-05,리프트,4시간권(소인),Y,57
2024-02-05,리프트,5시간권(대인),Y,110
2024-02-05,리프트,5시간권(소인),Y,22
2024-02-05,리프트,7시간권(대인),N,1
2024-02-05,리프트,7시간권(대인),Y,452
2024-02-05,리프트,7시간권(소인),Y,62
2024-02-05,리프트,L.연일권 2일 ,Y,93
2024-02-05,리프트,L.연일권 3일 ,Y,1187
2024-02-05,리프트,L.연일권 4일 ,Y,194
2024-02-05,리프트,L.인바운드 1일,Y,20
2024-02-05,리프트,리프트CL,N,5
2024-02-05,리프트,종일권(대인),Y,273
2024-02-05,리프트,종일권(소인),Y,26
2024-02-05,시즌티켓,X5 시즌패스 2차,N,1
2024-02-05,시즌티켓,온라인 스프링 대인 1차 (180),N,3
2024-02-05,시즌티켓,온라인 스프링 대인 2차 (225),N,1
2024-02-06,리프트,3시간권(대인),N,3
2024-02-06,리프트,3시간권(대인),Y,180
2024-02-06,리프트,3시간권(소인),N,1
2024-02-06,리프트,3시간권(소인),Y,52
2024-02-06,리프트,4시간권(대인),N,1
2024-02-06,리프트,4시간권(대인),Y,264
2024-02-06,리프트,4시간권(소인),Y,43
2024-02-06,리프트,5시간권(대인),N,3
2024-02-06,리프트,5시간권(대인),Y,108
2024-02-06,리프트,5시간권(소인),Y,27
2024-02-06,리프트,7시간권(대인),Y,366
2024-02-06,리프트,7시간권(소인),Y,32
2024-02-06,리프트,L.연일권 2일 ,Y,202
2024-02-06,리프트,L.연일권 3일 ,Y,41
2024-02-06,리프트,L.연일권 4일 ,Y,57
2024-02-06,리프트,L.인바운드 2일,N,2
2024-02-06,리프트,L.인바운드 3일,N,10
2024-02-06,리프트,L.인바운드 3일,Y,2
2024-02-06,리프트,종일권(대인),Y,293
2024-02-06,리프트,종일권(소인),Y,27
2024-02-06,시즌티켓,X5 시즌패스 1차,N,3
2024-02-06,시즌티켓,X5 시즌패스 3차(현장),N,1
2024-02-06,시즌티켓,온라인 스프링 대인 1차 (180),N,2
2024-02-06,시즌티켓,하이원스프링스키패스성인(250),N,1
2024-02-07,리프트,3시간권(대인),N,3
2024-02-07,리프트,3시간권(대인),Y,194
2024-02-07,리프트,3시간권(소인),N,1
2024-02-07,리프트,3시간권(소인),Y,63
2024-02-07,리프트,4시간권(대인),N,6
2024-02-07,리프트,4시간권(대인),Y,194
2024-02-07,리프트,4시간권(소인),Y,43
2024-02-07,리프트,5시간권(대인),Y,62
2024-02-07,리프트,5시간권(소인),Y,15
2024-02-07,리프트,7시간권(대인),Y,318
2024-02-07,리프트,7시간권(소인),Y,38
2024-02-07,리프트,L.연일권 2일 ,Y,107
2024-02-07,리프트,L.연일권 3일 ,Y,46
2024-02-07,리프트,리프트CL,N,1
2024-02-07,리프트,종일권(대인),N,1
2024-02-07,리프트,종일권(대인),Y,194
2024-02-07,리프트,종일권(소인),Y,19
2024-02-07,시즌티켓,X5 시즌패스 2차,N,1
2024-02-07,시즌티켓,온라인 스프링 대인 1차 (180),N,2
